"year","parentid","parentac","name","n","year_int","sum_ac","doy","bor_ac","mar_ac","tun_ac","ecoreg1"
2015,1975,2060.1,"Little Black",6,25.5,2060.087,186,2058.928281,0,0,"boreal"
2015,2031,10661.1,"Cod Lake 3",8,26.3333333333333,10661.077,187,10662.7043025,0,0,"boreal"
2015,1959,3394.6,"Dennis",5,25,3394.604,187,3391.2937305,0,0,"boreal"
2015,1924,1949.4,"Foraker",7,24,1949.396,187,1947.9534255,0,0,"boreal"
2015,1902,1142.6,"Chuilnuk River",6,NA,1142.645,191,1141.1061795,0,0,"boreal"
2015,1877,1930,"Little Kokwok",1,NA,1930.019,191,0,0,1928.605104,"tundra"
2015,2061,2362.6,"Bear Island Lake",6,NA,2362.567,192,2365.1655075,0,0,"boreal"
2015,1904,1563.9,"Our",1,NA,1563.852,193,1562.988546,0,0,"boreal"
2015,2093,8867.3,"Selawik River",2,5,8867.294,196,8865.3119535,0,0,"boreal"
2015,1946,21698,"Mingvk Lake",19,22.625,21697.96,200,0,0,21697.4746035,"tundra"
2015,2050,32327.8,"Baathbakdizuni Creek",91,52.2380952380952,32327.548,201,32317.479162,0,0,"boreal"
2015,1852,15740.4,"Salmon River",3,51.5,15740.411,204,15740.8603155,0,0,"boreal"
2015,1963,1744.7,"Wulik River",1,NA,1744.662,205,0,0,1744.017669,"tundra"
2015,2065,4861.9,"Twin Creeks",1,NA,4861.982,239,0,4861.988559,0,"maritime"
2016,2041,3131.8,"2016 Louise Creek",15,34,3131.821,124,3132.8713215,0,0,"boreal"
2016,1915,1676.6,"Berry Creek",4,1,1676.648,150,1676.409741,0,0,"boreal"
2016,1914,7930.3,"Medfra",15,7.5,7930.273,150,7933.9237875,0,0,"boreal"
2016,1880,44539.9,"Big Mud",9,10.75,44539.699,153,44540.9480655,0,0,"boreal"
2016,1861,2203.4,"Aropuk Lake",1,NA,2203.499,154,0,0,2204.5966785,"tundra"
2016,1884,21304.5,"Kuyukutuk River",1,NA,21304.493,155,0,0,21304.503522,"tundra"
2016,1907,3492,"Warren Creek",1,NA,3491.959,162,3493.372806,0,0,"boreal"
2016,1908,2730.5,"Dulbi River",1,NA,2730.477,177,2733.673194,0,0,"boreal"
2016,1872,36751.9,"Iniakuk Lake",5,50.3333333333333,36751.827,177,7753.7842425,0,28996.239699,"tundra"
2016,2081,1066.7,"Melozitna",5,29,1066.727,177,1067.048811,0,0,"boreal"
2016,2044,58137.8,"Dulbi Flats",7,32.8333333333333,58137.815,178,58137.2582175,0,0,"boreal"
2016,1929,14864.2,"High Creek",3,45,14864.196,178,14867.2947195,0,0,"boreal"
2016,1871,52334.7,"Hogatza River",13,31.9090909090909,52334.708,178,52330.5378225,0,0,"boreal"
2016,2038,1832,"Siruk Creek",3,46,1831.965,178,1832.085891,0,0,"boreal"
2016,1845,2847.8,"Chandalar River",1,NA,2847.77,181,2850.207912,0,0,"boreal"
2016,1921,2134.3,"Nethkahati",2,12,2134.341,181,2131.873677,0,0,"boreal"
2016,1932,4424.3,"Mauneluk River",1,NA,4424.251,183,0,0,4427.429706,"tundra"
2016,1868,34590.8,"Mauneluk River 2",36,NA,34588.905,184,15780.8913255,0,18800.786241,"tundra"
2016,1894,1443.8,"Reed River",1,NA,1443.76,184,0,0,1445.56425,"tundra"
2016,2042,6548.5,"Bedrock Creek",2,47,6548.488,185,3108.8527155,0,3440.442915,"tundra"
2016,2043,58565.3,"Hog",4,47,58565.255,187,58568.2587585,0,0,"boreal"
2016,1870,3965.6,"Bonanza",1,11,3965.623,193,3964.849146,0,0,"boreal"
2016,2051,1256.6,"Camp Creek",2,1,1256.435,195,1256.084136,0,0,"boreal"
2016,1939,1261.3,"Doestock Creek",1,NA,1261.382,195,0,0,1260.532026,"tundra"
2016,2033,3077,"Folger Creek",1,NA,3077.029,195,3076.8279075,0,0,"boreal"
2016,1856,1320.1,"Gweek River",1,NA,1320.053,195,0,0,1322.1353025,"tundra"
2016,1966,8606.4,"Hook Creek",1,NA,8606.41,195,8602.664049,0,0,"boreal"
2016,1952,6042.1,"Israthorak Creek",1,NA,6042.073,195,0,0,6044.68251,"tundra"
2016,1863,1088.4,"Owhat River 2",1,NA,1088.401,195,1087.953894,0,0,"boreal"
2016,2039,5006.6,"Smith Creek",3,25,5006.562,195,5004.0986445,0,0,"boreal"
2016,1831,4368.8,"Bogus Creek",1,NA,4368.834,196,0,0,4369.8295305,"tundra"
2016,1889,3733.3,"George River",1,NA,3733.355,196,3733.3364715,0,0,"boreal"
2016,1905,10912.8,"Honhosa River",1,59,10912.821,196,0,0,10911.7861425,"tundra"
2016,1976,6505.5,"Huslia River",2,59,6505.471,196,0,0,6504.594336,"tundra"
2016,2078,1049.3,"Mid Salcha",1,NA,1049.257,196,1047.2557005,0,0,"boreal"
2016,2075,1147.2,"Paradise Fork",2,1,1147.238,196,1147.55562,0,0,"boreal"
2016,1951,8021.4,"Reindeer River",11,18.3,8021.098,196,8022.8815875,0,0,"boreal"
2016,1846,2610,"South Fork",9,24,2610.019,196,2606.46354,0,0,"boreal"
2016,2079,1110,"South Fork George River",1,NA,1110.041,196,1108.414188,0,0,"boreal"
2016,2076,9411.1,"Timber Creek",8,35,9409.998,196,0,0,9412.8472125,"tundra"
2016,1832,3264.8,"Yokneda Lake",4,21,3264.825,196,3266.3080215,0,0,"boreal"
2016,2029,1033.1,"Bear Creek",1,39,1033.136,197,1034.134425,0,0,"boreal"
2016,2068,2157.3,"Big Creek",6,16.5,2157.301,197,2157.22665,0,0,"boreal"
2016,1967,1493.9,"Chilikadrotna River",1,NA,1493.936,197,1493.156673,0,0,"boreal"
2016,1855,1092.3,"Pitmik River",1,NA,1092.256,197,0,0,1094.625729,"tundra"
2016,2032,19719,"Steamboat Creek",5,7,19719.03,197,19714.827636,0,0,"boreal"
